Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,98.55,2.241972666537217
2 * Mean,102.925,4.421080956974776
2 * Median,106.9,7.390609895333401
Min + Max,99.6,0.6682021587813076
2 * Mean,98.472,2.195083463424569
2 * Median,97.8,3.4486199957374257
Min + Max,99.95,0.24675
2 * Mean,99.19875000000002,0.9442442396029943
2 * Median,99.19875000000002,0.9442442396029943
Min + Max,99.91666666666667,0.6400485278910932
2 * Mean,100.78041666666662,1.4716166677370952
2 * Median,101.73333333333333,2.5300696575830126
Min + Max,99.91666666666667,0.6400485278910932
2 * Mean,100.78041666666662,1.4716166677370952
2 * Median,101.73333333333333,2.5300696575830126
Min + Max,99.91666666666667,0.6400485278910932
2 * Mean,100.78041666666662,1.4716166677370952
2 * Median,101.73333333333333,2.5300696575830126
Min + Max,110.76666666666667,11.1904341701592
2 * Mean,118.2,20.624623711045547
2 * Median,96.8,3.975322125312613
Min + Max,113.86666666666667,15.734013911833744
2 * Mean,91.0,10.897909458036231
2 * Median,91.16666666666667,10.436355027019731
Min + Max,105.23333333333333,5.583584394852867
2 * Mean,87.93333333333334,12.666856055601697
2 * Median,98.66666666666667,3.467964500651323
Min + Max,110.76666666666667,11.1904341701592
2 * Mean,118.2,20.624623711045547
2 * Median,96.8,3.975322125312613
Min + Max,113.86666666666667,15.734013911833744
2 * Mean,91.0,10.897909458036231
2 * Median,91.16666666666667,10.436355027019731
Min + Max,105.23333333333333,5.583584394852867
2 * Mean,87.93333333333334,12.666856055601697
2 * Median,98.66666666666667,3.467964500651323
Min + Max,110.76666666666667,4.545768217274741
2 * Mean,118.2,11.251393819829119
2 * Median,96.8,2.5625418370568456
Min + Max,113.86666666666667,8.60912437583048
2 * Mean,91.0,6.760307356589311
2 * Median,91.16666666666667,6.2077210361744655
Min + Max,105.23333333333333,2.5440933370077845
2 * Mean,87.93333333333334,5.395629719882015
2 * Median,98.66666666666667,3.228499250024291
Min + Max,110.76666666666667,4.545768217274741
2 * Mean,118.2,11.251393819829119
2 * Median,96.8,2.5625418370568456
Min + Max,113.86666666666666,8.60912437583048
2 * Mean,91.0,6.760307356589311
2 * Median,91.16666666666667,6.2077210361744655
Min + Max,105.23333333333333,2.5440933370077845
2 * Mean,87.93333333333334,5.395629719882015
2 * Median,98.66666666666667,3.228499250024291
Min + Max,110.76666666666667,4.545768217274741
2 * Mean,118.2,11.251393819829119
2 * Median,96.8,2.5625418370568456
Min + Max,113.86666666666666,8.60912437583048
2 * Mean,91.0,6.760307356589311
2 * Median,91.16666666666667,6.2077210361744655
Min + Max,105.23333333333333,2.5440933370077845
2 * Mean,87.93333333333334,5.395629719882015
2 * Median,98.66666666666667,3.228499250024291
Min + Max,110.76666666666667,4.545768217274741
2 * Mean,118.2,11.251393819829119
2 * Median,96.8,2.5625418370568456
Min + Max,113.86666666666666,8.60912437583048
2 * Mean,91.0,6.760307356589311
2 * Median,91.16666666666667,6.2077210361744655
Min + Max,105.23333333333333,2.5440933370077845
2 * Mean,87.93333333333334,5.395629719882015
2 * Median,98.66666666666667,3.228499250024291
Min + Max,113.2,4.8621508518607275
2 * Mean,122.15,10.142712367600446
2 * Median,96.85,1.9232259154542926
Min + Max,118.4,9.132343100212564
2 * Mean,90.625,5.098297615304421
2 * Median,90.875,4.674295432786502
Min + Max,104.175,2.431857946965396
2 * Mean,88.325,4.085008580831715
2 * Median,99.25,2.560010604836433
Min + Max,113.2,4.8621508518607275
2 * Mean,122.15,10.142712367600446
2 * Median,96.85,1.9232259154542926
Min + Max,118.4,9.132343100212564
2 * Mean,90.625,5.098297615304421
2 * Median,90.875,4.674295432786502
Min + Max,104.175,2.431857946965396
2 * Mean,88.325,4.085008580831715
2 * Median,99.25,2.560010604836433
Min + Max,113.2,4.8621508518607275
2 * Mean,122.15,10.142712367600446
2 * Median,96.85,1.9232259154542926
First Quartile + Second Quartile,118.4,9.132343100212564
Min + Max,92.76,6.194074882902209
2 * Mean,102.62,2.7786869439539243
2 * Median,101.88,3.393567620513845
First Quartile + Second Quartile,90.49,4.527509505994991
Min + Max,94.1,1.4376114195950167
2 * Mean,101.6625,1.116214246960316
2 * Median,98.01875,1.132186916380439
First Quartile + Second Quartile,103.675,2.748537925965139
Min + Max,113.2,4.8621508518607275
2 * Mean,122.15,10.142712367600446
2 * Median,96.85,1.9232259154542926
First Quartile + Second Quartile,118.4,9.132343100212564
Min + Max,92.76,6.194074882902209
2 * Mean,102.62,2.7786869439539243
2 * Median,101.88,3.393567620513845
First Quartile + Second Quartile,90.49,4.527509505994991
Min + Max,94.1,1.4376114195950167
2 * Mean,101.6625,1.116214246960316
2 * Median,98.01875,1.132186916380439
First Quartile + Second Quartile,103.675,2.748537925965139
Min + Max,113.2,4.8621508518607275
2 * Mean,122.15,10.142712367600446
2 * Median,96.85,1.9232259154542926
First Quartile + Second Quartile,118.4,9.132343100212564
Min + Max,92.76,6.194074882902209
2 * Mean,102.62,2.7786869439539243
2 * Median,101.88,3.393567620513845
First Quartile + Second Quartile,90.49,4.527509505994991
Min + Max,94.1,1.4376114195950167
2 * Mean,101.6625,1.116214246960316
2 * Median,98.01875,1.132186916380439
First Quartile + Second Quartile,103.675,2.748537925965139
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Second Quartile,104.325,5.434813066803102
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Second Quartile,97.85,3.914054455979757
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Second Quartile,99.75,2.2930645058796317
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Second Quartile,104.325,5.434813066803102
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Second Quartile,97.85,3.914054455979757
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Second Quartile,99.75,2.2930645058796317
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Second Quartile,104.325,5.434813066803102
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Second Quartile,97.85,3.914054455979757
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Second Quartile,99.75,2.2930645058796317
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Second Quartile,104.325,5.434813066803102
Max - Min,91.25,1.8387060625273959
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Second Quartile,97.85,3.914054455979757
Max - Min,97.6,0.7301280195965638
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Second Quartile,99.75,2.2930645058796317
Max - Min,99.4,0.47105631298179196
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Third Quartile,104.325,5.434813066803102
Max - Min,91.25,1.8387060625273959
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Third Quartile,97.85,3.914054455979757
Max - Min,97.6,0.7301280195965638
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Third Quartile,99.75,2.2930645058796317
Max - Min,99.4,0.47105631298179196
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Third Quartile,104.325,5.434813066803102
Max - Min,91.25,1.8387060625273959
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Third Quartile,97.85,3.914054455979757
Max - Min,97.6,0.7301280195965638
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Third Quartile,99.75,2.2930645058796317
Max - Min,99.4,0.47105631298179196
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Third Quartile,104.325,5.434813066803102
Max - Min,91.25,1.8387060625273959
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Third Quartile,97.85,3.914054455979757
Max - Min,97.6,0.7301280195965638
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Third Quartile,99.75,2.2930645058796317
Max - Min,99.4,0.47105631298179196
Min + Max,99.95,1.7925028408275956
2 * Mean,103.385,3.415411318800966
2 * Median,105.3,5.83349101203559
First Quartile + Third Quartile,99.975,4.722208456045088
Max - Min,91.25,1.8387060625273959
Min + Max,100.0,0.5578466411120532
2 * Mean,99.25,2.3053998621009337
2 * Median,99.5,4.111677417733546
First Quartile + Third Quartile,96.65,3.9638612374016073
Max - Min,97.6,0.7301280195965638
Min + Max,99.8,0.39616846164226666
2 * Mean,99.70625,0.9342930020406387
2 * Median,100.4,1.67918970042101
First Quartile + Third Quartile,99.55,2.3702417921226937
Max - Min,99.4,0.47105631298179196
Min + Max,99.5,1.333870847383659
2 * Mean,99.305,4.003834620628547
2 * Median,99.5,7.414827235849801
First Quartile + Third Quartile - Min,98.075,6.8700355695835915
Max - Min,94.5,1.4504945492831056
Min + Max,100.35,0.7005749669913992
2 * Mean,99.926,2.306950604034469
2 * Median,99.55,4.076937614113686
First Quartile + Third Quartile - Min,99.4,3.891737648531823
Max - Min,98.15,0.45461264761882714
Min + Max,99.85,0.2405021504581612
2 * Mean,101.0025,1.2324466772155651
2 * Median,101.4,1.958171960017812
First Quartile + Third Quartile - Min,101.7,1.9930992699813022
Max - Min,99.65,0.210502160024547
Min + Max,99.5,1.333870847383659
2 * Mean,99.305,4.003834620628547
2 * Median,99.5,7.414827235849801
First Quartile + Third Quartile - Min,98.075,6.8700355695835915
Max - Min,94.5,1.4504945492831056
Min + Max,100.35,0.7005749669913992
2 * Mean,99.926,2.306950604034469
2 * Median,99.55,4.076937614113686
First Quartile + Third Quartile - Min,99.4,3.891737648531823
Max - Min,98.15,0.45461264761882714
Min + Max,99.85,0.2405021504581612
2 * Mean,101.0025,1.2324466772155651
2 * Median,101.4,1.958171960017812
First Quartile + Third Quartile - Min,101.7,1.9930992699813022
Max - Min,99.65,0.210502160024547
Min + Max,99.5,1.333870847383659
2 * Mean,99.305,4.003834620628547
2 * Median,99.5,7.414827235849801
First Quartile + Third Quartile - Min,98.075,6.8700355695835915
Max - Min,94.5,1.4504945492831056
2 * (Mean - Min),94.305,3.9085884545246956
Min + Max,100.35,0.7005749669913992
2 * Mean,99.926,2.306950604034469
2 * Median,99.55,4.076937614113686
First Quartile + Third Quartile - Min,99.4,3.891737648531823
Max - Min,98.15,0.45461264761882714
2 * (Mean - Min),97.726,2.355769919252515
Min + Max,99.85,0.2405021504581612
2 * Mean,101.0025,1.2324466772155651
2 * Median,101.4,1.958171960017812
First Quartile + Third Quartile - Min,101.7,1.9930992699813022
Max - Min,99.65,0.210502160024547
2 * (Mean - Min),100.8025,1.2214744628643235
Min + Max,99.5,1.333870847383659
2 * Mean,99.305,4.003834620628547
2 * Median,99.5,7.414827235849801
First Quartile + Third Quartile - Min,98.075,6.8700355695835915
Max - Min,94.5,1.4504945492831056
2 * (Median - Min),94.305,3.9085884545246956
Min + Max,100.35,0.7005749669913992
2 * Mean,99.926,2.306950604034469
